"ObsDate","ObsTime","IntSensor","ExtSensor"
"2016-May-20","23:23:13",15.3,-20.5
"2016-May-20","23:28:13",15.3,-20.5
"2016-May-20","23:33:13",15.3,-20.5
"2016-May-20","23:38:13",15.3,-20.5
"2016-May-20","23:43:13",15.3,-20.5
"2016-May-20","23:48:13",15.3,-20.5
"2016-May-20","23:53:13",15.3,-20.5
"2016-May-20","23:58:13",15.3,-20.5
"2016-May-21","20:59:37",11.8,-20.5
"2016-May-21","21:04:59",12.5,-20.5
"2016-May-21","21:09:59",13.5,-20.5
"2016-May-21","21:14:59",14,-20.5
"2016-May-21","21:19:59",14.3,-20.5
"2016-May-21","21:24:59",14.6,-20.5
"2016-May-21","21:29:59",14.8,-20.5
"2016-May-21","21:34:59",15,-20.5
"2016-May-21","21:39:59",15.1,-20.5
"2016-May-21","21:44:59",15.3,-20.5
"2016-May-21","21:49:59",15.3,-20.5
"2016-May-21","21:54:59",15.5,-20.5
"2016-May-21","21:59:59",15.5,-20.5
"2016-May-21","22:04:59",15.6,-20.5
"2016-May-21","22:09:59",15.6,-20.5
"2016-May-21","22:14:59",15.6,-20.5
"2016-May-21","22:19:59",15.8,-20.5
"2016-May-21","22:24:59",15.8,-20.5
"2016-May-21","22:29:59",15.8,-20.5
"2016-May-21","22:33:12",15.8,-20.5
"2016-May-21","22:38:13",15.8,-20.5
"2016-May-21","22:43:13",15.8,-20.5
"2016-May-21","22:48:13",16,-20.5
"2016-May-21","22:53:13",16,-20.5
"2016-May-21","22:58:13",16,-20.5
"2016-May-21","23:03:13",16,-20.5
"2016-May-21","23:08:13",16,-20.5
"2016-May-21","23:13:13",16,-20.5
"2016-May-21","23:18:13",16,-20.5
"2016-May-21","23:23:13",16,-20.5
"2016-May-21","23:28:13",16,-20.5
"2016-May-21","23:33:13",16,-20.5
"2016-May-21","23:38:13",16.1,-20.5
"2016-May-21","23:43:13",16.1,-20.5
"2016-May-21","23:48:13",16.1,-20.5
"2016-May-21","23:53:13",16.1,-20.5
"2016-May-21","23:58:13",16.1,-20.5
"2016-May-22","20:59:37",11.5,-20.5
"2016-May-22","21:04:59",12.2,-20.5
"2016-May-22","21:09:59",13,-20.5
"2016-May-22","21:14:59",13.6,-20.5
"2016-May-22","21:19:59",14,-20.5
"2016-May-22","21:24:59",14.1,-20.5
"2016-May-22","21:29:59",14.5,-20.5
"2016-May-22","21:34:59",14.6,-20.5
"2016-May-22","21:39:59",14.8,-20.5
"2016-May-22","21:44:59",14.8,-20.5
"2016-May-22","21:49:59",15,-20.5
"2016-May-22","21:54:59",15.1,-20.5
"2016-May-22","21:59:59",15.1,-20.5
"2016-May-22","22:04:59",15.1,-20.5
"2016-May-22","22:09:59",15.3,-20.5
"2016-May-22","22:14:59",15.3,-20.5
"2016-May-22","22:19:59",15.3,-20.5
"2016-May-22","22:24:59",15.5,-20.5
"2016-May-22","22:29:59",15.5,-20.5
"2016-May-22","22:33:12",15.5,-20.5
"2016-May-22","22:38:13",15.5,-20.5
"2016-May-22","22:43:13",15.5,-20.5
"2016-May-22","22:48:13",15.5,-20.5
"2016-May-22","22:53:13",15.5,-20.5
"2016-May-22","22:58:13",15.5,-20.5
"2016-May-22","23:03:13",15.5,-20.5
"2016-May-22","23:08:13",15.6,-20.5
"2016-May-22","23:13:13",15.6,-20.5
"2016-May-22","23:18:13",15.6,-20.5
"2016-May-22","23:23:13",15.6,-20.5
"2016-May-22","23:28:13",15.6,-20.5
"2016-May-22","23:33:13",15.6,-20.5
"2016-May-22","23:38:13",15.6,-20.5
"2016-May-22","23:43:13",15.6,-20.5
"2016-May-22","23:48:13",15.6,-20.5
"2016-May-22","23:53:13",15.6,-20.5
"2016-May-22","23:58:13",15.8,-20.5
"2016-May-23","20:59:37",10.8,-20.5
"2016-May-23","21:04:59",11.3,-20.5
"2016-May-23","21:09:59",12.3,-20.5
"2016-May-23","21:14:59",13,-20.5
"2016-May-23","21:19:59",13.3,-20.5
"2016-May-23","21:24:59",13.5,-20.5
"2016-May-23","21:29:59",13.8,-20.5
"2016-May-23","21:34:59",14,-20.5
"2016-May-23","21:39:59",14,-20.5
"2016-May-23","21:44:59",14.1,-20.5
"2016-May-23","21:49:59",14.3,-20.5
"2016-May-23","21:54:59",14.3,-20.5
"2016-May-23","21:59:59",14.5,-20.5
"2016-May-23","22:04:59",14.5,-20.5
"2016-May-23","22:09:59",14.6,-20.5
"2016-May-23","22:14:59",14.6,-20.5
"2016-May-23","22:19:59",14.6,-20.5
"2016-May-23","22:24:59",14.6,-20.5
"2016-May-23","22:29:59",14.6,-20.5
"2016-May-23","22:33:12",14.8,-20.5
"2016-May-23","22:38:13",14.8,-20.5
"2016-May-23","22:43:13",14.8,-20.5
"2016-May-23","22:48:13",14.8,-20.5
"2016-May-23","22:53:13",14.8,-20.5
"2016-May-23","22:58:13",14.8,-20.5
"2016-May-23","23:03:13",14.8,-20.5
"2016-May-23","23:08:13",14.8,-20.5
"2016-May-23","23:13:13",14.8,-20.5
"2016-May-23","23:18:13",15,-20.5
"2016-May-23","23:23:13",15,-20.5
"2016-May-23","23:28:13",15,-20.5
"2016-May-23","23:33:13",15,-20.5
"2016-May-23","23:38:13",15,-20.5
"2016-May-23","23:43:13",15,-20.5
"2016-May-23","23:48:13",15,-20.5
"2016-May-23","23:53:13",15,-20.5
"2016-May-23","23:58:13",15,-20.5
"2016-May-24","20:59:37",10.2,-20.5
"2016-May-24","21:04:59",10.8,-20.5
"2016-May-24","21:09:59",11.7,-20.5
"2016-May-24","21:14:59",12.3,-20.5
"2016-May-24","21:19:59",12.7,-20.5
"2016-May-24","21:24:59",12.8,-20.5
"2016-May-24","21:29:59",13.2,-20.5
"2016-May-24","21:34:59",13.3,-20.5
"2016-May-24","21:39:59",13.5,-20.5
"2016-May-24","21:44:59",13.5,-20.5
"2016-May-24","21:49:59",13.6,-20.5
"2016-May-24","21:54:59",13.6,-20.5
"2016-May-24","21:59:59",13.8,-20.5
"2016-May-24","22:04:59",13.8,-20.5
"2016-May-24","22:09:59",14,-20.5
"2016-May-24","22:14:59",14,-20.5
"2016-May-24","22:19:59",14,-20.5
"2016-May-24","22:24:59",14,-20.5
"2016-May-24","22:29:59",14.1,-20.5
"2016-May-24","22:33:11",14.1,-20.5
"2016-May-24","22:38:12",14.1,-20.5
"2016-May-24","22:43:12",14.1,-20.5
"2016-May-24","22:48:12",14.1,-20.5
"2016-May-24","22:53:12",14.1,-20.5
"2016-May-24","22:58:12",14.1,-20.5
"2016-May-24","23:03:12",14.1,-20.5
"2016-May-24","23:08:12",14.1,-20.5
"2016-May-24","23:13:12",14.1,-20.5
"2016-May-24","23:18:12",14.3,-20.5
"2016-May-24","23:23:12",14.3,-20.5
"2016-May-24","23:28:12",14.3,-20.5
"2016-May-24","23:33:12",14.3,-20.5
"2016-May-24","23:38:12",14.3,-20.5
"2016-May-24","23:43:12",14.3,-20.5
"2016-May-24","23:48:12",14.3,-20.5
"2016-May-24","23:53:12",14.3,-20.5
"2016-May-24","23:58:12",14.3,-20.5
